Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NTPC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,^NSEI
2013-11-30,37.23677062988281,455.6808776855469,221.49050903320312,13.5025053024292,149.62744140625,486.6709899902344,172.81436157226562,305.8321838378906,138.09071350097656,75.07076263427734,584.7321166992188,1514.674072265625,78.7483139038086,32.35259246826172,180.79055786132812,159.81344604492188,755.0433349609375,217.3249969482422,1819.0743408203125,76.57536315917969,6176.10009765625
2013-12-31,37.1447868347168,443.3309326171875,249.0055389404297,15.136530876159668,150.65695190429688,466.9503479003906,177.68190002441406,317.7845764160156,138.71566772460938,72.23873901367188,598.31689453125,1593.9705810546875,73.26667022705078,33.98553466796875,189.6902313232422,155.16250610351562,818.216552734375,217.7519989013672,1682.05712890625,90.95357513427734,6304.0
2014-01-31,33.79822540283203,426.7738952636719,215.1674041748047,14.656947135925293,142.20602416992188,466.50018310546875,159.72372436523438,337.427001953125,140.11639404296875,65.17607116699219,551.161376953125,1478.617919921875,69.80253601074219,32.48867416381836,176.11822509765625,133.84909057617188,845.7130126953125,210.20892333984375,1631.1405029296875,94.02510070800781,6089.5
2014-02-28,35.97738265991211,427.9501037597656,242.77825927734375,15.043198585510254,151.5054473876953,449.439208984375,168.8039093017578,348.709228515625,141.21543884277344,67.89895629882812,620.3432006835938,1435.919921875,62.04670715332031,32.14847183227539,169.50704956054688,134.6747283935547,858.8080444335938,230.08651733398438,1753.66455078125,97.65498352050781,6276.9501953125
2014-03-31,52.073455810546875,495.7616882324219,279.8450622558594,17.144365310668945,169.4254150390625,495.5082092285156,201.34048461914062,299.29083251953125,152.07650756835938,77.47624969482422,711.0482177734375,1781.7969970703125,66.18682861328125,36.206077575683594,197.22315979003906,169.94985961914062,804.9944458007812,249.25244140625,2085.2412109375,88.8173828125,6704.2001953125
2014-04-30,59.12743377685547,457.0379943847656,290.7093200683594,17.899635314941406,163.2032470703125,464.3727111816406,201.0736541748047,289.9915771484375,146.86148071289062,79.61388397216797,723.4586791992188,1737.7435302734375,64.2271728515625,36.4819450378418,198.29324340820312,184.20909118652344,826.146240234375,241.80433654785156,1932.8736572265625,85.40823364257812,6696.39990234375
2014-05-31,67.76625061035156,459.2546691894531,351.822998046875,19.344606399536133,179.36965942382812,493.7079772949219,229.31678771972656,271.66455078125,147.29248046875,86.16571807861328,864.0026245117188,2052.941162109375,88.5987319946289,42.068016052246094,227.83285522460938,226.60073852539062,808.089111328125,294.1312255859375,2271.4111328125,82.76761627197266,7229.9501953125
2014-06-30,64.39138793945312,541.6212158203125,371.497314453125,19.207721710205078,187.4583282470703,513.6355590820312,236.71298217773438,300.8836975097656,142.7367706298828,87.64372253417969,951.3253173828125,2204.349609375,86.22503662109375,47.99891662597656,217.28326416015625,239.43601989746094,924.0654296875,334.9775085449219,2471.40625,89.34062957763672,7611.35009765625
2014-07-31,62.64547348022461,573.2156982421875,379.1253356933594,21.147899627685547,190.2991180419922,568.4891357421875,245.57626342773438,311.24407958984375,156.3495635986328,94.687255859375,840.187255859375,2280.89013671875,80.07005310058594,45.89551544189453,215.3680877685547,217.41993713378906,1000.260498046875,325.7159729003906,2316.76806640625,89.83467864990234,7721.2998046875
2014-08-31,69.15839385986328,569.158203125,384.5462951660156,23.83913803100586,192.47821044921875,614.7316284179688,259.8559875488281,332.60736083984375,156.02023315429688,103.01221466064453,861.6260986328125,2527.18701171875,76.81072235107422,44.55072021484375,213.70968627929688,219.33187866210938,977.890625,347.06109619140625,2440.4130859375,93.2752685546875,7954.35009765625
2014-09-30,67.97423553466797,575.5838623046875,365.6214904785156,26.249675750732422,199.11813354492188,617.6707763671875,239.28350830078125,346.37359619140625,162.5631103515625,100.58472442626953,823.102783203125,2779.815185546875,77.76104736328125,47.101680755615234,202.36831665039062,217.99484252929688,1060.9530029296875,389.6081237792969,2518.5048828125,98.48150634765625,7964.7998046875
2014-10-31,69.9310073852539,600.680908203125,425.3482971191406,27.09080696105957,208.06265258789062,616.3919677734375,271.5151672363281,377.31243896484375,155.97633361816406,111.02444458007812,934.4113159179688,3028.8583984375,83.910400390625,50.775787353515625,214.1055450439453,240.91123962402344,1013.0813598632812,375.8077697753906,2438.8818359375,93.01949310302734,8322.2001953125
2014-11-30,66.27741241455078,680.8629150390625,465.8116455078125,29.82400894165039,218.39906311035156,656.2547607421875,292.8387145996094,406.0539245605469,159.46734619140625,119.38912200927734,925.32373046875,3036.981201171875,79.77354431152344,49.696197509765625,212.1903533935547,286.4764404296875,1026.7366943359375,354.17620849609375,2377.4423828125,96.66634368896484,8588.25
2014-12-31,70.22705078125,687.8115844726562,486.33367919921875,33.606204986572266,217.1326446533203,634.54931640625,294.6915283203125,367.42620849609375,161.9044647216797,125.48518371582031,843.6485595703125,3022.096923828125,80.50030517578125,48.05938720703125,190.69528198242188,277.9641418457031,993.8133544921875,364.4906005859375,2560.99609375,91.61683654785156,8282.7001953125
2015-01-31,90.5889892578125,784.2222290039062,569.2930297851562,39.071632385253906,245.8258514404297,778.5146484375,301.0343322753906,398.9709167480469,161.838623046875,131.27345275878906,959.8677368164062,3310.302490234375,80.30464935302734,51.54194259643555,195.8523712158203,275.3792724609375,966.140869140625,411.2397766113281,3005.334228515625,100.94780731201172,8808.900390625
2015-02-28,102.72673797607422,737.9597778320312,549.0130615234375,39.61711502075195,240.4979248046875,740.61376953125,279.794189453125,422.04046630859375,172.88253784179688,132.8172607421875,992.8314819335938,3271.321533203125,89.04205322265625,54.711090087890625,183.0772705078125,267.31268310546875,1036.322998046875,415.77618408203125,2991.409423828125,108.8947982788086,8844.599609375
2015-03-31,88.86328887939453,741.75390625,542.2852172851562,39.630126953125,233.35598754882812,729.2601318359375,263.31109619140625,413.21136474609375,143.0880584716797,130.38485717773438,970.6487426757812,3355.681884765625,82.52334594726562,50.810211181640625,176.7539520263672,238.03216552734375,994.1283569335938,373.99322509765625,2754.16748046875,104.65917205810547,8491.0
2015-04-30,97.36186218261719,697.0914306640625,549.6422119140625,39.01134490966797,225.62083435058594,709.8922729492188,276.3724060058594,361.7822570800781,141.5511474609375,132.3357696533203,920.7799682617188,3381.54833984375,84.46211242675781,49.7432861328125,184.53240966796875,240.43878173828125,958.998291015625,365.5888366699219,2557.2158203125,89.63890838623047,8181.5
2015-05-31,101.99745178222656,719.582763671875,566.679443359375,40.67287063598633,239.71072387695312,717.5726318359375,264.7716369628906,376.8514709472656,143.636962890625,138.92823791503906,933.8469848632812,3435.867431640625,76.73517608642578,50.26799774169922,190.0318145751953,251.0558319091797,1016.0626220703125,361.29119873046875,2847.380126953125,93.48345184326172,8433.650390625
2015-06-30,46.6413688659668,694.5477905273438,541.0751342773438,52.50706481933594,243.4984588623047,773.3515014648438,261.4723205566406,372.26934814453125,141.2669677734375,137.68360900878906,1006.2936401367188,3651.556396484375,77.35334014892578,48.658870697021484,216.70559692382812,237.1559295654297,1002.19140625,349.8306884765625,2864.75,90.98697662353516,8368.5
2015-07-31,46.03533172607422,811.7388916015625,559.6242065429688,53.34577941894531,255.55885314941406,777.527587890625,256.7182312011719,407.3274230957031,146.13050842285156,138.18035888671875,1011.0630493164062,3931.185302734375,75.89226531982422,49.673309326171875,217.08480834960938,243.74484252929688,988.5182495117188,311.13916015625,3013.755126953125,96.0224838256836,8532.849609375
2015-08-31,39.69655990600586,780.2916870117188,495.4649658203125,48.60193634033203,236.20196533203125,726.2771606445312,235.9193115234375,413.8889465332031,145.74952697753906,129.49688720703125,904.7496948242188,3804.7666015625,68.24964141845703,45.70296096801758,185.4597625732422,223.2560272216797,1009.503662109375,324.7421569824219,2773.687744140625,96.3510513305664,7971.2998046875
2015-09-30,42.70747375488281,773.8551635742188,483.6577453613281,49.66714859008789,245.70799255371094,687.3438110351562,229.50982666015625,439.4355773925781,147.38563537597656,128.7815399169922,836.0944213867188,4278.080078125,70.60269165039062,46.79360580444336,186.8465576171875,214.04959106445312,1018.9523315429688,305.5633850097656,2565.982421875,100.74061584472656,7948.89990234375
2015-10-31,48.808536529541016,765.82373046875,463.897705078125,50.54893112182617,252.78868103027344,681.0884399414062,235.15525817871094,433.36279296875,150.00790405273438,136.640380859375,804.4468994140625,4062.057373046875,75.76596069335938,45.52077865600586,205.35133361816406,213.9593505859375,984.536376953125,336.42254638671875,2770.135986328125,96.52799987792969,8065.7998046875
2015-11-30,43.52622985839844,773.0610961914062,457.3110046386719,53.63325500488281,247.76551818847656,690.743408203125,232.2264404296875,415.214599609375,155.162841796875,137.57427978515625,783.833251953125,4158.83837890625,74.68196105957031,48.15479278564453,209.55502319335938,224.4293670654297,936.53662109375,366.7529602050781,2688.50390625,96.03936004638672,7935.25
2015-12-31,44.05446243286133,814.5952758789062,438.2340087890625,58.17238235473633,248.77706909179688,733.9149780273438,221.86941528320312,421.893798828125,146.93739318847656,143.07846069335938,727.2953491210938,4219.96630859375,83.43956756591797,49.9049186706543,219.8474884033203,202.58665466308594,961.5131225585938,333.7307434082031,2668.827392578125,94.34586334228516,7946.35009765625
2016-01-31,38.481624603271484,802.0104370117188,398.51873779296875,57.38302993774414,241.35154724121094,694.9118041992188,195.3826141357422,444.6028137207031,143.5306396484375,135.83563232421875,628.1898803710938,3739.621826171875,81.27156066894531,52.27375793457031,224.35452270507812,162.376220703125,945.8218383789062,349.6410827636719,2725.98486328125,95.70440673828125,7563.5498046875
2016-02-29,31.033567428588867,780.0680541992188,366.6587219238281,57.418365478515625,223.41998291015625,706.3958129882812,161.34027099609375,413.74517822265625,132.5260467529297,125.2644271850586,613.5635375976562,2955.01220703125,69.0555648803711,46.23330307006836,209.45753479003906,143.28643798828125,860.981689453125,304.5539245605469,2657.357421875,88.46875,6987.0498046875
2016-03-31,39.392112731933594,800.6276245117188,433.4037780761719,67.20809173583984,246.2482452392578,739.656982421875,200.9006805419922,464.9837951660156,147.1390838623047,135.24942016601562,693.7944946289062,3393.082275390625,74.45864868164062,49.45061111450195,229.02796936035156,175.32839965820312,996.8445434570312,328.1019287109375,3099.018310546875,95.95098114013672,7738.39990234375
2016-04-30,46.27772521972656,798.6455078125,460.9702453613281,66.28550720214844,260.31756591796875,738.2958374023438,201.1553955078125,461.0908508300781,145.65985107421875,142.50222778320312,715.4060668945312,3464.61767578125,80.49739837646484,50.97928237915039,215.33277893066406,170.58981323242188,1002.856689453125,344.3570556640625,3034.4228515625,94.26748657226562,7849.7998046875
2016-05-31,38.885032653808594,907.9894409179688,502.7347717285156,73.65939331054688,271.708740234375,721.537841796875,207.69216918945312,476.5673828125,161.32269287109375,148.34414672851562,840.2571411132812,3799.653564453125,82.72219848632812,53.32561111450195,209.88754272460938,184.98614501953125,1016.2648315429688,348.807861328125,3097.051025390625,92.75403594970703,8160.10009765625
2016-06-30,46.304412841796875,929.9361572265625,520.5918579101562,77.6186294555664,272.6755676269531,772.8052368164062,208.414306640625,452.0576171875,169.2957763671875,151.6824188232422,853.34375,3823.02734375,90.3211898803711,57.98271942138672,212.36361694335938,200.08096313476562,1020.2943115234375,393.0740661621094,3273.945556640625,94.87966918945312,8287.75
2016-07-31,43.048431396484375,1032.6806640625,537.91943359375,100.76263427734375,288.8421630859375,793.4467163085938,227.7785186767578,414.6244201660156,174.01756286621094,151.81019592285156,888.8972778320312,4343.8173828125,91.5058364868164,62.568721771240234,222.3885498046875,209.7740936279297,1049.461669921875,407.732666015625,3578.731689453125,92.85132598876953,8638.5
2016-08-31,38.85833740234375,1073.231689453125,587.8552856445312,106.96469116210938,299.2721252441406,788.7161865234375,223.5331268310547,399.9521179199219,179.25636291503906,160.4396209716797,873.3318481445312,4646.20849609375,92.0259017944336,65.30610656738281,232.27101135253906,230.89781188964844,1006.1902465820312,404.9267578125,3877.5849609375,83.75443267822266,8786.2001953125
2016-09-30,35.06858825683594,1075.826904296875,533.191650390625,102.5728759765625,295.0190734863281,746.4013061523438,218.46463012695312,400.0293273925781,166.3661346435547,154.4944610595703,827.2682495117188,5035.703125,86.46322631835938,63.28146743774414,237.4642333984375,229.75477600097656,973.9365234375,382.28564453125,3707.079345703125,81.59093475341797,8611.150390625
2016-10-31,35.7091064453125,991.6663208007812,479.562255859375,104.19029998779297,291.8205261230469,719.4385986328125,239.8649139404297,389.2755126953125,167.5724639892578,162.9150848388672,854.7160034179688,5402.39599609375,88.94611358642578,63.04847717285156,231.16441345214844,235.92727661132812,963.6541748046875,361.4345397949219,3833.310302734375,78.7204818725586,8638.0
2016-11-30,36.32294845581055,901.2108154296875,462.7692565917969,89.3517837524414,278.04132080078125,732.0146484375,230.0745086669922,380.7093811035156,160.26571655273438,150.20957946777344,798.1754760742188,4841.43798828125,95.31402587890625,68.78341674804688,216.9433135986328,236.24732971191406,914.381103515625,313.0078430175781,3468.28564453125,79.25708770751953,8224.5
2016-12-31,40.8599739074707,827.94482421875,443.1691589355469,81.81350708007812,279.5710144042969,716.7064819335938,221.19381713867188,394.3876953125,166.5729522705078,143.10122680664062,778.7515258789062,4890.67041015625,96.24876403808594,65.7725830078125,237.17938232421875,228.7946014404297,950.336669921875,316.2008361816406,3128.286376953125,80.82435607910156,8185.7998046875
2017-01-31,46.517921447753906,901.9539794921875,458.97723388671875,100.72718048095703,298.21759033203125,741.902099609375,233.020263671875,362.38714599609375,177.91220092773438,153.92776489257812,834.8301391601562,5419.037109375,100.68877410888672,74.26744842529297,229.02796936035156,238.0762176513672,898.3555908203125,350.30755615234375,3555.8720703125,78.02203369140625,8561.2998046875
2017-02-28,52.576194763183594,951.6651611328125,499.0146789550781,107.6534423828125,322.19500732421875,751.0089721679688,239.43167114257812,395.0901794433594,180.73837280273438,159.48519897460938,848.0776977539062,5445.00927734375,96.67403411865234,69.21661376953125,271.2859802246094,246.1690673828125,993.6182250976562,423.0202331542969,3632.96826171875,83.63574981689453,8879.599609375
2017-03-31,57.94056701660156,997.4735717773438,483.4035339355469,113.76371765136719,334.35186767578125,790.7752685546875,239.8649139404297,398.9341125488281,193.21498107910156,173.4235076904297,909.091796875,5530.69384765625,98.4834976196289,71.0717544555664,289.44036865234375,268.29864501953125,979.73828125,447.74151611328125,3835.283447265625,88.23844909667969,9173.75
2017-04-30,58.154075622558594,1041.0985107421875,501.9694519042969,123.97339630126953,358.4451599121094,810.8972778320312,241.29446411132812,358.6211853027344,191.62954711914062,179.33883666992188,1010.0506591796875,5998.79541015625,97.59358215332031,74.92613983154297,305.72125244140625,264.9609375,915.8206176757812,454.9983215332031,4089.573486328125,84.56827545166016,9304.0498046875
2017-05-31,62.344154357910156,1069.6707763671875,506.3031005859375,128.90341186523438,379.2356872558594,925.42626953125,282.83868408203125,381.2947998046875,214.9284210205078,192.08412170410156,1016.3427124023438,6629.62646484375,95.04251861572266,74.90812683105469,293.77899169921875,266.0191650390625,1025.989990234375,459.49749755859375,4037.839599609375,91.6263198852539,9621.25
2017-06-30,70.77769470214844,1031.703369140625,509.55340576171875,133.3865509033203,385.4537353515625,944.7637329101562,278.7001953125,370.69561767578125,226.5986785888672,190.0361328125,974.1463623046875,6635.69384765625,94.30091857910156,75.8447036743164,302.3905334472656,252.50140380859375,962.39892578125,507.4405517578125,3810.595458984375,88.40953826904297,9520.900390625
2017-07-31,73.98629760742188,1086.658203125,516.99658203125,165.8705596923828,416.3334045410156,1011.4030151367188,290.6589050292969,400.67071533203125,199.71348571777344,203.26654052734375,1046.4217529296875,7125.21533203125,97.41561126708984,80.43750762939453,356.74200439453125,288.3489074707031,1017.9961547851562,529.130859375,3914.28125,98.71002960205078,10077.099609375
2017-08-31,71.11590576171875,1093.0660400390625,497.6514892578125,173.545166015625,414.47845458984375,1067.4095458984375,286.2884826660156,362.53326416015625,197.61306762695312,194.18405151367188,1008.086181640625,7150.2900390625,100.11499786376953,78.9786148071289,352.1700439453125,256.2845153808594,1019.8548583984375,599.9571533203125,3859.767578125,102.35453796386719,9917.900390625
2017-09-30,62.397438049316406,1058.596435546875,506.4040222167969,179.01376342773438,421.3030700683594,1027.286376953125,265.6849060058594,356.5699157714844,180.8448486328125,199.40672302246094,1013.1875610351562,7408.34033203125,100.62862396240234,77.22073364257812,344.9477844238281,234.2316131591797,995.178955078125,568.3114013671875,3718.70703125,95.90391540527344,9788.599609375
2017-10-31,70.9817886352539,1107.0518798828125,520.3285522460938,175.3663787841797,421.95635986328125,1082.8992919921875,288.257568359375,370.3670654296875,186.0258331298828,203.94300842285156,1084.38232421875,7624.7451171875,108.92172241210938,77.53181457519531,415.6026611328125,282.1667175292969,1074.923095703125,617.6029663085938,4246.3330078125,100.62640380859375,10335.2998046875
2017-11-30,78.65403747558594,1075.083251953125,532.5125122070312,168.20310974121094,432.5023193359375,1120.7734375,295.41357421875,392.1628112792969,179.26954650878906,199.01873779296875,1079.2811279296875,7984.89111328125,108.86161804199219,75.40914916992188,407.0772399902344,295.5922546386719,1080.24853515625,796.1512451171875,4056.0166015625,99.89065551757812,10226.5498046875
2017-12-31,89.25033569335938,1086.0989990234375,560.9085083007812,171.0908203125,436.86541748046875,1204.8018798828125,301.6090393066406,418.6591796875,184.31051635742188,200.9884490966797,1116.276123046875,9034.5966796875,106.36769104003906,73.32310485839844,406.8563232421875,285.9498596191406,1106.547607421875,834.3108520507812,4168.7109375,107.53900909423828,10530.7001953125
2018-01-31,114.38636016845703,1057.786376953125,590.3985595703125,163.41136169433594,467.96673583984375,1206.122802734375,339.0220031738281,462.1302490234375,190.01663208007812,220.63565063476562,1256.669921875,8830.451171875,102.31127166748047,70.92595672607422,424.63604736328125,289.0409851074219,1277.9990234375,845.3942260742188,4227.95263671875,104.61135864257812,11027.7001953125
2018-02-28,109.20892333984375,1047.8958740234375,525.8983154296875,159.7493896484375,439.6185607910156,1160.673828125,300.88861083984375,471.1097717285156,185.57073974609375,216.9748077392578,1169.4173583984375,8218.751953125,99.75211334228516,73.27149963378906,421.6543884277344,247.28805541992188,1246.257568359375,793.4776611328125,4009.511474609375,100.52577209472656,10492.849609375
2018-03-31,83.91194915771484,1050.3800048828125,507.74676513671875,172.14755249023438,440.0618896484375,1174.4140625,267.3658752441406,454.7176513671875,178.8844451904297,208.4693145751953,1162.985107421875,8228.1787109375,103.69331359863281,71.62225341796875,389.9159851074219,230.5868682861328,1169.923095703125,916.1232299804688,3811.1396484375,96.52601623535156,10113.7001953125
2018-04-30,88.50872039794922,1126.5989990234375,514.5100708007812,185.7972412109375,453.6410217285156,1329.038818359375,272.9849853515625,481.9171142578125,197.052978515625,240.95933532714844,1242.830078125,8185.3232421875,105.19033813476562,77.03327941894531,425.51947021484375,227.3573760986328,1450.3575439453125,954.5259399414062,3964.40478515625,95.7020263671875,10739.349609375
2018-05-31,76.44222259521484,1223.1151123046875,542.9558715820312,205.49014282226562,502.3613586425781,1419.364501953125,274.5218200683594,494.8941650390625,193.966064453125,265.5307922363281,1215.771484375,7927.41357421875,102.37956237792969,77.62626647949219,406.9888610839844,248.71824645996094,1441.72412109375,875.0955810546875,3613.24951171875,89.91700744628906,10736.150390625
2018-06-30,71.48296356201172,1191.029052734375,508.04510498046875,223.6491241455078,495.082275390625,1456.4312744140625,264.5322265625,538.0603637695312,190.0745849609375,267.1921081542969,1131.2247314453125,8195.212890625,97.5523681640625,69.25028228759766,432.4328308105469,239.3065643310547,1530.080078125,854.0955810546875,3684.358642578125,89.77967834472656,10714.2998046875
2018-07-31,123.85485076904297,1367.123779296875,547.4315795898438,263.208984375,511.7655334472656,1536.7451171875,292.2438049316406,561.8929443359375,212.5665283203125,260.14239501953125,1155.3558349609375,8840.5244140625,94.61937713623047,67.56395721435547,527.39501953125,270.81732177734375,1609.8726806640625,890.8880004882812,4057.294189453125,94.89521789550781,11356.5
2018-08-31,142.7388458251953,1292.758056640625,645.7484741210938,278.6919250488281,483.98760986328125,1579.7420654296875,330.55084228515625,593.1754760742188,228.3822479248047,256.24078369140625,1230.531982421875,8521.74609375,104.79317474365234,74.67984771728516,552.1417236328125,285.6730651855469,1724.54345703125,870.9191284179688,4329.8251953125,103.42687225341797,11680.5
2018-09-30,128.9857635498047,1218.203857421875,609.9425659179688,211.5115966796875,471.0379333496094,1427.36767578125,294.80389404296875,600.9961547851562,212.60218811035156,227.2476043701172,1142.9736328125,6883.751953125,103.42362213134766,70.8382568359375,559.39013671875,244.9812774658203,1811.9161376953125,786.6492919921875,3927.801025390625,111.23753356933594,10930.4501953125
2018-10-31,167.8988037109375,1161.7379150390625,579.259033203125,232.44326782226562,448.89544677734375,1447.38427734375,342.51470947265625,571.2157592773438,199.9995880126953,222.77870178222656,1165.79541015625,6198.41650390625,98.96060943603516,69.91703796386719,471.9207458496094,259.6524353027344,1611.5592041015625,824.7317504882812,3385.496337890625,113.70947265625,10386.599609375
2018-11-30,162.96058654785156,1270.839599609375,622.375244140625,247.5797882080078,499.7784729003906,1565.4632568359375,342.65948486328125,555.4456787109375,204.069580078125,245.63084411621094,1287.092041015625,7177.58740234375,86.96633911132812,67.73625946044922,519.190673828125,262.65130615234375,1636.5875244140625,905.2911376953125,3869.46337890625,111.460693359375,10876.75
2018-12-31,159.0100555419922,1296.427001953125,616.5567626953125,258.0627136230469,498.193603515625,1624.056396484375,347.4836120605469,548.3721313476562,201.10633850097656,250.1196746826172,1291.6292724609375,6993.87548828125,92.3901138305664,74.69225311279297,498.6017761230469,273.0318298339844,1574.0592041015625,909.099365234375,3861.046875,113.58930206298828,10862.5498046875
2019-01-31,135.4547882080078,1333.77001953125,718.8023071289062,251.2041473388672,488.3902282714844,1573.7191162109375,351.6324462890625,627.197509765625,198.96424865722656,249.97036743164062,1180.8902587890625,6221.60302734375,86.59441375732422,70.9134521484375,545.69384765625,270.9557189941406,1678.301025390625,972.375,3404.79736328125,127.11376190185547,10830.9501953125
2019-02-28,127.2574234008789,1326.7828369140625,705.72314453125,258.4382629394531,487.8266906738281,1546.408447265625,337.8353271484375,614.4368286132812,197.10780334472656,241.48043823242188,1161.707275390625,6398.24169921875,89.88618469238281,68.75144958496094,547.4280395507812,248.25686645507812,1652.760986328125,1001.0833740234375,3701.94970703125,127.01049041748047,10792.5
2019-03-31,136.09677124023438,1413.4600830078125,776.489501953125,292.2772216796875,540.7174072265625,1502.8984375,386.4627685546875,617.3656005859375,214.2087860107422,266.8905029296875,1245.94091796875,6179.5390625,103.6634292602539,76.84219360351562,604.7700805664062,294.34661865234375,1666.802001953125,1107.568115234375,3781.716064453125,116.94554901123047,11570.0
2019-04-30,125.47965240478516,1381.4993896484375,762.7142333984375,302.0430603027344,544.1572875976562,1568.7652587890625,393.1683654785156,628.7036743164062,215.17269897460938,276.00750732421875,1211.6634521484375,6245.25830078125,102.3652572631836,72.24910736083984,619.3555908203125,285.99603271484375,1883.495361328125,1131.2965087890625,4466.52587890625,137.05239868164062,11748.150390625
2019-05-31,152.83729553222656,1328.76611328125,803.940673828125,338.2526550292969,569.4932250976562,1596.254638671875,408.7986145019531,617.3237915039062,202.8527374267578,303.0001220703125,1399.4486083984375,6435.85546875,101.75435638427734,73.3731460571289,591.4962768554688,325.257568359375,1830.3319091796875,1206.680419921875,4605.16162109375,131.47479248046875,11922.7998046875
2019-06-30,148.6398162841797,1289.278076171875,804.1893310546875,359.13067626953125,577.3801879882812,1606.982666015625,421.7273254394531,621.1648559570312,199.42999267578125,294.032470703125,1395.5401611328125,6121.83203125,107.93977355957031,80.19496154785156,557.2333984375,333.3314208984375,1870.8909912109375,1303.3028564453125,4407.55908203125,128.76634216308594,11788.849609375
