Date,Futures_Price,USD_Spot_Price,USD_INR,Spot_INR_oz,Spot_INR_10g,Basis,RF,F_theoretical,Arbitrage,Cash_Carry,Reverse_Carry,Spot_Return,Futures_Return,RollingVol
2016-10-31,30057,1277.38,66.686,85183.36268000002,27387.066625942425,2669.933374057575,0.0029499998688697817,27438.775641000695,2618.224358999305,True,False,-0.0005328109290237722,-0.00245896315832875,0.007796592267504827
2016-11-01,30329,1288.15,66.696,85914.45240000001,27622.11725368528,2706.882746314721,0.003449999988079071,27675.407385906215,2653.5926140937845,True,False,0.008545920578950445,0.009008771555594038,0.007981955215727123
2016-11-02,30759,1297.39,66.762,86616.35118000001,27847.782783288058,2911.2172167119425,0.003449999988079071,27901.508282059636,2857.4917179403637,True,False,0.008136548810685837,0.01407828385523424,0.007749346763892013
2016-11-03,30674,1303.75,66.668,86918.40500000001,27944.895269021177,2729.1047309788228,0.003580000102519989,27999.107289835913,2674.8927101640875,True,False,0.0034811945651816232,-0.0027672441274758,0.0077917347368460736
2016-11-04,30689,1304.25,66.796,87118.683,28009.286093204948,2679.713906795052,0.003580000102519989,28063.623029739254,2625.376970260746,True,False,0.002301556417776192,0.000488893968638197,0.007802919898030341
2016-11-07,30118,1281.41,66.745,85527.71045000001,27497.77692221133,2620.223077788669,0.0038999998569488525,27551.8461918608,2566.153808139199,True,False,-0.018430939166108017,-0.01878128453259854,0.008441561826372424
2016-11-08,29899,1275.64,66.246,84506.04744,27169.304882087225,2729.6951179127755,0.004199999868869781,27223.399526151927,2675.6004738480733,True,False,-0.01201732312485658,-0.007297964643330737,0.008491679504909398
2016-11-09,29961,1278.0,66.515,85006.17,27330.097898950276,2630.9021010497236,0.004180000126361847,27384.467670193433,2576.532329806567,True,False,0.005900742951625448,0.002071500907810303,0.008554888499043591
2016-11-10,29986,1259.76,66.865,84233.85239999999,27081.792209879914,2904.2077901200864,0.004580000042915344,27136.56015440704,2849.4398455929586,True,False,-0.009126954136435304,0.0008340701436040797,0.008569244758678827
2016-11-14,29676,1220.26,67.785,82715.3241,26593.574388734385,3082.425611265615,0.005030000209808349,26648.340608194478,3027.6593918055223,True,False,-0.01819200562988385,-0.010391967745431918,0.009043510058643558
2016-11-15,29391,1228.08,67.786,83246.63088,26764.393357660712,2626.6066423392876,0.004880000054836273,26819.180708117594,2571.819291882406,True,False,0.0064027758068215266,-0.009650133296664547,0.009165318040949264
2016-11-16,29463,1225.3,67.999,83319.17469999999,26787.716719983277,2675.2832800167234,0.00453000009059906,26841.779642106303,2621.220357893697,True,False,0.0008710530271704254,0.002446733813131921,0.007006652696268585
2016-11-17,29185,1216.39,68.023,82742.49697000001,26602.310662787146,2582.6893372128543,0.004199999868869781,26655.276409715432,2529.7235902845678,True,False,-0.006945372069983222,-0.009480360187992533,0.007102764862457643
2016-11-18,29005,1208.69,68.191,82421.77979,26499.197771954925,2505.802228045075,0.004180000126361847,26551.914572542886,2453.085427457114,True,False,-0.0038836192594757426,-0.0061866497377266955,0.007008459028751464
2016-11-21,29197,1214.05,68.228,82832.20339999998,26631.151928239582,2565.848071760418,0.004199999868869781,26684.17509871977,2512.82490128023,True,False,0.004967195899830133,0.006597735352093864,0.007078297489251394
2016-11-22,29182,1212.24,68.396,82912.36704,26656.92511775202,2525.07488224798,0.004749999940395355,26711.20706896898,2470.792931031021,True,False,0.0009673155028602898,-0.000513883428290845,0.007080552421832215
2016-11-23,28885,1187.77,68.784,81699.57168000001,26267.002646004472,2617.997353995528,0.0048500001430511475,26320.706925569426,2564.293074430574,True,False,-0.014735471974760671,-0.010229651608601863,0.007551712951027051
2016-11-25,28671,1183.63,68.519,81101.14397000002,26074.603813075704,2596.3961869242958,0.004799999892711639,26127.807347716924,2543.1926522830763,True,False,-0.007351692563462342,-0.007436270281076514,0.007632010013882216
2016-11-28,28793,1193.44,68.579,81844.92176,26313.73374700596,2479.266252994039,0.0044999998807907105,26366.775063037265,2426.2249369627352,True,False,0.009129191948641244,0.004246143091403819,0.007841251873923098
2016-11-29,28853,1188.46,68.615,81546.1829,26217.687044866332,2635.312955133668,0.004679999947547912,26270.92341990689,2582.0765800931113,True,False,-0.003656737537940002,0.002081671639551106,0.007769457569673563
2016-11-30,28428,1173.11,68.598,80472.99978,25872.650917099363,2555.349082900637,0.004679999947547912,25925.18667836461,2502.813321635389,True,False,-0.013247799401031274,-0.014839398718458395,0.008007995545893369
2016-12-01,28062,1171.3,68.236,79924.8268,25696.40934299998,2365.590657000019,0.004580000042915344,25748.3756054444,2313.6243945556016,True,False,-0.00683519379159833,-0.01295822699284459,0.007979339299267361
2016-12-02,28445,1176.92,68.031,80067.04452000001,25742.13336762744,2702.8666323725593,0.004550000131130219,25794.128496651163,2650.871503348837,True,False,0.0017778122886449221,0.013556050230806485,0.007937622993655042
2016-12-05,28236,1170.26,68.025,79606.93650000001,25594.205314514445,2641.7946854855545,0.00453000009059906,25645.85949404693,2590.14050595307,True,False,-0.005763109187113405,-0.007374638669384922,0.007960567270868966
2016-12-06,27944,1169.74,67.742,79240.52708,25476.402038355813,2467.5979616441873,0.0048500001430511475,25528.489893061425,2415.5101069385746,True,False,-0.004613357514203491,-0.010395252028694851,0.007936126980435651
2016-12-07,28043,1174.0,67.438,79172.212,25454.43824649959,2588.5617535004094,0.004880000054836273,25506.54408765421,2536.455912345791,True,False,-0.0008624948300458505,0.003536538953100535,0.007938640893156945
2016-12-08,27896,1170.55,67.546,79065.9703,25420.280772260354,2475.719227739646,0.004900000095367432,25472.358564672606,2423.641435327394,True,False,-0.0013428075881530748,-0.005255737084281301,0.007740361390776661
2016-12-09,27701,1157.87,67.47,78121.4889,25116.623177455913,2584.376822544087,0.005199999809265137,25168.699465181217,2532.3005348187835,True,False,-0.012017406114453953,-0.0070147957486531905,0.00792407984799894
2016-12-12,27843,1162.21,67.431,78368.98251,25196.19416142878,2646.805838571221,0.005,25248.020391021666,2594.979608978334,True,False,0.0031630528570311205,0.005113074656668561,0.007963673101543788
2016-12-13,27710,1158.35,67.411,78085.53185,25105.06272605977,2604.9372739402315,0.005230000019073486,25157.177076336797,2552.8229236632033,True,False,-0.003623429739740216,-0.004788229406478352,0.007841693345070951
2016-12-14,27746,1144.25,67.475,77208.26874999999,24823.016300416348,2922.983699583652,0.005230000019073486,24874.54516455535,2871.454835444649,True,False,-0.011298228628248357,0.001298326783646837,0.007973993578070075
2016-12-15,27130,1128.43,67.857,76571.87451000001,24618.410953751187,2511.5890462488132,0.004880000054836273,24668.80542713194,2461.1945728680585,True,False,-0.008276723632525386,-0.0224515589876934,0.007700753937607607
2016-12-16,27308,1134.09,67.855,76953.67695,24741.16319706785,2566.83680293215,0.0048500001430511475,24791.74781698068,2516.252183019318,True,False,0.004973806945860804,0.006539572885193392,0.007551376133836288
2016-12-19,27392,1139.05,67.844,77277.7082,24845.34158535213,2546.658414647871,0.004779999852180481,24895.99596525895,2496.0040347410504,True,False,0.004201890898401147,0.003071300403297723,0.0075769118254427345
2016-12-20,27262,1132.2,67.917,76895.62740000001,24722.49984728407,2539.5001527159293,0.005130000114440918,24773.61643491273,2488.3835650872716,True,False,-0.004956519630718168,-0.0047572088106802995,0.007486783986479769
2016-12-21,27103,1131.8,67.837,76777.9166,24684.654974520552,2418.345025479448,0.005030000209808349,24735.49000752025,2367.5099924797505,True,False,-0.001531959502688329,-0.00584936828290036,0.006995710469634435
2016-12-22,27152,1128.69,67.848,76579.35912000001,24620.817309949045,2531.182690050955,0.0049300000071525575,24671.318097871692,2480.681902128308,True,False,-0.002589477284572877,0.0018062856261195277,0.006813824278008888
2016-12-23,27186,1133.49,67.837,76892.56113,24721.514019322585,2464.485980677415,0.005,24772.363875981115,2413.6361240188853,True,False,0.004081560252792333,0.0012514264211857381,0.006736934908022938
2016-12-27,27431,1139.35,67.978,77450.73429999998,24900.97072676708,2530.0292732329217,0.004950000047683716,24952.087166256784,2478.9128337432157,True,False,0.00723291027115639,0.008971625806496833,0.0069125165288944695
2016-12-28,27539,1142.45,68.233,77952.79085,25062.38553538991,2476.614464610091,0.004950000047683716,25113.833325427684,2425.166674572316,True,False,0.00646135016837879,0.0039294211010775185,0.006470699494761334
2016-12-29,27810,1158.32,67.935,78690.46919999999,25299.55445528638,2510.4455447136206,0.004399999976158142,25350.343102614836,2459.6568973851645,True,False,0.00941864722554863,0.009792486425243089,0.006626914414083433
2016-12-30,27700,1151.85,67.955,78273.96674999999,25165.64590801678,2534.3540919832194,0.004799999892711639,25216.994773120703,2483.005226879297,True,False,-0.005306978297480251,-0.003963255052580638,0.006634586949698309
2017-01-03,28102,1158.91,68.26,79107.19660000001,25433.535325606448,2668.464674393552,0.004749999940395355,25485.326067326318,2616.6739326736824,True,False,0.010588784801911512,0.01440833499085573,0.00695593771032441
2017-01-04,28085,1163.8,67.886,79005.72679999999,25400.91205169836,2684.0879483016397,0.005180000066757202,25453.535937179044,2631.4640628209563,True,False,-0.0012835106928410958,-0.0006051221997524171,0.006941366916637081
2017-01-05,28890,1180.48,67.743,79969.25663999999,25710.693857604445,3179.306142395555,0.0050800001621246335,25763.747770504633,3126.252229495367,True,False,0.012121927835881605,0.028259888493747786,0.007282588547070158
2017-01-06,27960,1172.81,68.115,79885.95314999999,25683.911183628847,2276.0888163711534,0.005030000209808349,25736.804062785097,2223.195937214903,True,False,-0.0010422368798638682,-0.03272059711253434,0.007271461404608817
2017-01-09,28124,1181.27,68.1,80444.487,25863.483852299578,2260.516147700422,0.0048500001430511475,25916.36311629656,2207.636883703439,True,False,0.006967312119957774,0.005848386971305296,0.006955175110426283
2017-01-10,28210,1187.74,68.327,81154.71098,26091.82599385921,2118.174006140791,0.005030000209808349,26145.558923761986,2064.441076238014,True,False,0.008790000962559216,0.0030532206769899838,0.007032071126128866
2017-01-11,28353,1191.85,68.312,81417.65719999999,26176.3651036057,2176.6348963942983,0.004979999959468842,26230.16433552593,2122.8356644740707,True,False,0.0032348233864654243,0.005056319667123811,0.006848795475016428
2017-01-12,28463,1195.66,68.141,81473.46806000001,26194.308698377998,2268.6913016220024,0.005030000209808349,26248.25267889791,2214.7473211020915,True,False,0.000685253565470285,0.0038721535286204895,0.0068184801858982855
2017-01-13,28440,1197.66,68.18,81656.45880000001,26253.141543556194,2186.858456443806,0.005130000114440918,26307.422907436398,2132.5770925636025,True,False,0.002243497809089411,-0.0008083932746090821,0.006353683585359465
2017-01-17,28797,1216.54,67.862,82556.83747999999,26542.61979519989,2254.380204800109,0.005130000114440918,26597.4996883756,2199.5003116244006,True,False,0.010966075504048942,0.01247461011446936,0.006476365623695058
2017-01-18,28852,1203.64,68.22,82112.3208,26399.704470557976,2452.2955294420244,0.005149999856948853,26454.332355980972,2397.6676440190276,True,False,-0.005398919438051535,0.0019080995919166304,0.006581397159321799
2017-01-19,28588,1205.14,68.1,82070.034,26386.108958798846,2201.8910412011537,0.005030000209808349,26440.447928536876,2147.552071463124,True,False,-0.0005151199224372461,-0.009192265283693817,0.006468592067908817
2017-01-20,28685,1209.96,68.075,82368.027,26481.915861558988,2203.0841384410123,0.004799999892711639,26535.950489966257,2149.049510033743,True,False,0.0036243838487838706,0.003387288696101922,0.006395834713926148
2017-01-23,28876,1217.48,68.051,82850.73148,26637.108839841178,2238.8911601588225,0.0047299998998641965,26691.30656258813,2184.693437411868,True,False,0.005843233030800833,0.006636462223080248,0.006435060006239671
2017-01-24,28815,1208.81,68.138,82365.89578,26481.230658929064,2333.769341070936,0.0049300000071525575,26535.547418466405,2279.4525815335946,True,False,-0.005869107725752989,-0.0021147153882849494,0.006556267041444263
2017-01-25,28472,1200.31,67.988,81606.67628,26237.13610365393,2234.863896346069,0.004830000102519989,26290.736101718056,2181.2638982819444,True,False,-0.009260389295775254,-0.011974936680738124,0.006379175312278488
2017-01-27,28449,1191.6,68.105,81153.918,26091.571045059238,2357.428954940762,0.004979999959468842,26145.196003156376,2303.803996843624,True,False,-0.00556350202378798,-0.0008081376381914508,0.006496480676092782
2017-01-30,28642,1195.35,67.829,81079.39514999998,26067.61141029144,2574.38858970856,0.004950000047683716,26121.122716975682,2520.877283024318,True,False,-0.0009187121164536662,0.006761161486810695,0.0064463249261143985
2017-01-31,29172,1210.63,67.515,81735.68445000002,26278.61316250583,2893.3868374941703,0.005,26332.665827381206,2839.3341726187937,True,False,0.008061819041848547,0.018335173065475874,0.006106489003747036
2017-02-01,28981,1209.49,67.415,81537.76835000001,26214.981706238854,2766.018293761146,0.005,26268.903487122756,2712.096512877244,True,False,-0.0024243524411751275,-0.006568902268542075,0.005858638982398313
2017-02-02,29064,1215.93,67.21,81722.6553,26274.424196633816,2789.575803366184,0.004880000054836273,26328.208568552025,2735.791431447975,True,False,0.0022649338388872394,0.0028598520654562884,0.005833553894010675
2017-02-03,29166,1219.88,67.184,81956.41792,26349.580568103273,2816.4194318967275,0.004880000054836273,26403.518786903336,2762.481213096664,True,False,0.0028563551141363793,0.0035033523724725814,0.005821234314604187
2017-02-06,29202,1235.59,67.195,83025.47004999999,26693.28855273522,2508.711447264781,0.005030000209808349,26748.260121341278,2453.739878658722,True,False,0.012959811600971635,0.001233552787998879,0.006003434304141782
2017-02-07,29348,1233.72,67.35,83091.042,26714.37040847493,2633.6295915250703,0.005249999761581421,26769.86944513952,2578.1305548604796,True,False,0.0007894694223531192,0.004987200772375647,0.005963747412938212
2017-02-08,29371,1241.99,67.05,83275.4295,26773.652322085934,2597.3476779140656,0.005249999761581421,26829.274516775466,2541.7254832245344,True,False,0.002216643459906548,0.0007833921278040774,0.005882592012240673
2017-02-09,29115,1230.89,66.765,82180.37085,26421.583053354127,2693.4169466458734,0.00527999997138977,26476.539110025256,2638.4608899747436,True,False,-0.013237065576541014,-0.008754287690468696,0.006562400965422696
2017-02-10,29195,1234.12,66.854,82505.85848,26526.22967833202,2668.77032166798,0.005230000019073486,26581.294158356224,2613.705841643776,True,False,0.003952826597970098,0.0027439564464177505,0.006503003579311256
2017-02-13,29057,1225.44,66.975,82073.844,26387.33390132943,2669.6660986705683,0.005230000019073486,26442.11005452276,2614.88994547724,True,False,-0.005249924088380351,-0.004738043609285885,0.006583648111773384
2017-02-14,29027,1228.61,66.835,82114.14934999999,26400.292362595846,2626.7076374041535,0.005350000262260437,26455.35634439804,2571.6436556019617,True,False,0.000490965873779774,-0.001032986800759438,0.006423348620313813
2017-02-15,29138,1232.94,66.875,82452.8625,26509.191087819698,2628.8089121803023,0.005199999809265137,26564.154697087582,2573.8453029124175,True,False,0.00411642193026891,0.0038167329063484756,0.006312517959302809
2017-02-16,29377,1239.14,67.08,83121.51120000001,26724.166476441562,2652.833523558438,0.0050800001621246335,26779.31168599614,2597.688314003859,True,False,0.008076761155047952,0.008168891021216228,0.006206782384908561
2017-02-17,29359,1235.29,67.08,82863.25319999999,26641.134663301553,2717.865336698447,0.0050800001621246335,26696.108537045176,2662.8914629548235,True,False,-0.0031118302855894743,-0.0006129120322627499,0.006245435181904628
2017-02-21,29314,1235.97,66.985,82791.45045,26618.04956033887,2695.95043966113,0.005049999952316284,26672.910028705504,2641.0899712944956,True,False,-0.0008668966581038825,-0.0015339256156486928,0.005932449455514146
2017-02-22,29223,1237.69,66.95,82863.34550000001,26641.164338418508,2581.835661581492,0.0050999999046325685,26696.182156930612,2526.817843069388,True,False,0.00086801054085708,-0.003109147148180593,0.005918275246793216
2017-02-23,29440,1249.41,66.69,83323.1529,26788.995740029255,2651.004259970745,0.004979999959468842,26844.054087092474,2595.945912907526,True,False,0.005533645365281544,0.007398223403747095,0.005875901137786043
2017-02-24,29613,1256.94,66.645,83768.7663,26932.263668075942,2680.7363319240576,0.004979999959468842,26987.616467957847,2625.383532042153,True,False,0.005333764296592431,0.005859160243185233,0.005754003596944132
2017-02-27,29732,1252.76,66.7,83559.092,26864.85186554568,2867.148134454321,0.004900000095367432,26919.889108885905,2812.1108911140946,True,False,-0.0025061506419026213,0.004010452759186362,0.005774497856850584
2017-02-28,29592,1248.59,66.725,83312.16775,26785.46393492694,2806.5360650730618,0.005230000019073486,26841.066546442762,2750.933453557238,True,False,-0.002959460252074447,-0.00471985233289422,0.005816605897532109
2017-03-01,29529,1248.94,66.865,83510.3731,26849.188387159,2679.811612841,0.006150000095367432,26906.957812656285,2622.0421873437153,True,False,0.002376242949597348,-0.0021312232149688862,0.005817836372700109
2017-03-02,29204,1235.3,66.785,82499.51049999999,26524.188756892305,2679.811243107695,0.006449999809265136,26581.91434032684,2622.085659673161,True,False,-0.012178492893873995,-0.01106714512134464,0.005949251353092612
2017-03-03,29442,1234.3,66.78,82426.554,26500.73271496777,2941.2672850322306,0.006830000281333923,26559.236759585227,2882.7632404147735,True,False,-0.0008847177064450166,0.008116540141981928,0.005865087627711018
2017-03-06,28979,1225.96,66.675,81740.883,26280.2845338949,2698.715466105099,0.007049999833106994,26338.77816612586,2640.2218338741404,True,False,-0.008353361660816433,-0.015850796594895595,0.006065844495688245
2017-03-07,28791,1215.67,66.625,80994.01375,26040.16067323613,2750.839326763871,0.007350000143051147,26098.76337102685,2692.236628973151,True,False,-0.009179033002045858,-0.006508591437325383,0.006240202439413866
2017-03-08,28660,1207.58,66.765,80624.0787,25921.22388155674,2738.77611844326,0.007080000042915344,25978.982388727003,2681.017611272997,True,False,-0.004577899546488117,-0.0045604159035745875,0.006160974069570615
2017-03-09,28491,1200.83,66.69,80083.35269999999,25747.3765653383,2743.6234346616984,0.007129999995231629,25804.85374733606,2686.1462526639407,True,False,-0.006729347060215677,-0.005914174471100612,0.006186807663328962
2017-03-10,28417,1204.55,66.555,80168.82525000001,25774.856607777263,2642.143392222737,0.0072500002384185795,25832.64992191533,2584.35007808467,True,False,0.0010667256969406787,-0.0026006902969283935,0.005991942041693605
2017-03-13,28291,1204.05,66.18,79684.02900000001,25618.991110325205,2672.008889674795,0.007279999852180481,25676.49824823737,2614.5017517626293,True,False,-0.006065549953604376,-0.004443824763684399,0.006006986395979383
2017-03-14,28100,1199.08,65.775,78869.48700000001,25357.109971546615,2742.8900284533847,0.00753000020980835,25414.551475131957,2685.448524868043,True,False,-0.010274753742565236,-0.006774156528612358,0.006261101773405115
2017-03-15,28019,1219.4,65.63,80029.222,25729.97315414664,2289.026845853361,0.007149999737739563,25787.45387537644,2231.546124623561,True,False,0.014597419962750676,-0.002886724861418092,0.0066838686881827685
2017-03-16,28436,1226.78,65.385,80213.01030000001,25789.062420627906,2646.9375793720938,0.007080000042915344,25846.526441367914,2589.4735586320858,True,False,0.002293881930519599,0.014773096588954562,0.006697472214103149
2017-03-17,28528,1229.15,65.475,80478.59625,25874.450222643754,2653.5497773562456,0.007080000042915344,25932.10450723849,2595.8954927615086,True,False,0.003305539069911972,0.003230113053547966,0.006715203641376357
2017-03-20,28518,1233.9,65.345,80629.1955,25922.868969730098,2595.131030269902,0.0070999997854232786,25980.673849910952,2537.3261500890476,True,False,0.0018695469937085145,-0.0003505942608571714,0.006700539464929559
2017-03-21,28853,1245.0,65.345,81354.525,26156.067645120325,2696.9323548796747,0.00753000020980835,26215.319028858517,2637.6809711414826,True,False,0.00895564499431979,0.011678506823179868,0.006457750515478026
2017-03-22,28886,1249.35,65.455,81776.20425,26291.64057099683,2594.3594290031688,0.0074800002574920655,26351.09077603741,2534.9092239625897,True,False,0.005169843733714226,0.001143074995867717,0.00654105151899462
2017-03-23,28816,1245.3,65.455,81511.1115,26206.411336344783,2609.588663655217,0.0074800002574920655,26265.668822507214,2550.331177492786,True,False,-0.0032469513223564246,-0.0024262602453746884,0.006537951829245285
2017-03-24,28809,1244.17,65.425,81399.82225,26170.631038307583,2638.3689616924166,0.0074800002574920655,26229.807618676063,2579.1923813239373,True,False,-0.0013662590318513216,-0.00024295010965493105,0.006098321088871572
2017-03-27,28839,1254.3,64.995,81523.2285,26210.307039400708,2628.692960599292,0.007580000162124634,26269.789249442612,2569.2107505573877,True,False,0.0015149025632976156,0.0010407994278433502,0.0060555388972093485
2017-03-28,28872,1251.63,65.045,81412.27335,26174.63415692768,2697.365843072319,0.007730000019073487,26234.358845194765,2637.6411548052347,True,False,-0.0013619520103499685,0.0011436295886986874,0.005989392505516116
2017-03-29,28762,1252.45,64.875,81252.69375,26123.32816242545,2638.6718375745513,0.007549999952316284,26182.54842057492,2579.45157942508,True,False,-0.001962065391700274,-0.003817195876299496,0.00599539013083883
2017-03-30,28559,1243.3,64.86,80640.438,25926.48351471699,2632.5164852830094,0.007580000162124634,25985.321609812636,2573.678390187364,True,False,-0.007563738650497437,-0.007082948611411051,0.006073974545611259
2017-03-31,28612,1249.13,64.86,81018.5718,26048.05626376453,2563.9437362354693,0.00737999975681305,26106.74110225254,2505.258897747459,True,False,0.004678174017012009,0.001854087393360656,0.005933923935246284
2017-04-03,28720,1253.35,64.985,81448.94975,26186.425884546756,2533.5741154532443,0.007400000095367431,26245.465606108006,2474.534393891994,True,False,0.00529803067823114,0.0037675339338861386,0.0060215909587767276
2017-04-04,28960,1256.22,65.08,81754.7976,26284.75817834006,2675.24182165994,0.007799999713897705,26344.88571732695,2615.11428267305,True,False,0.0037480537427552942,0.008321823337492278,0.006072578693772206
2017-04-05,28617,1255.3,64.875,81437.5875,26182.77283906956,2434.2271609304407,0.007799999713897705,26242.667082112792,2374.332917887208,True,False,-0.0038875649658466223,-0.011914620686334886,0.006099805639479062
2017-04-06,28697,1251.8,64.606,80873.79079999999,26001.508126095126,2695.4918739048735,0.007879999876022338,26061.159078974604,2635.840921025396,True,False,-0.006947128087103696,0.002791640854068851,0.0060941726881072475
2017-04-07,28650,1254.05,64.27,80597.79349999999,25912.772999823166,2737.227000176834,0.007979999780654907,25972.43385337984,2677.56614662016,True,False,-0.003418528033641017,-0.00163914452450104,0.0059893695430749344
2017-04-10,28699,1254.73,64.605,81061.83165000001,26061.964618129794,2637.035381870206,0.007879999876022338,26121.754266324177,2577.2457336758234,True,False,0.005740943962556506,0.0017088357922133855,0.00611930472495908
2017-04-11,29149,1274.44,64.555,82271.47420000001,26450.873438680537,2698.126561319463,0.00800000011920929,26511.81678161069,2637.1832183893093,True,False,0.014812222897444962,0.015558327937774324,0.006751743045708388
2017-04-12,29189,1286.6,64.69,83230.154,26759.095921680837,2429.904078319163,0.007929999828338623,26820.59510403555,2368.4048959644497,True,False,0.011585269983321742,0.0013713190808181848,0.0070843619352158405
2017-04-13,29358,1287.74,64.445,82988.4043,26681.37164627775,2676.6283537222516,0.007900000214576722,26742.626258600045,2615.373741399955,True,False,-0.0029088192429386696,0.0057731555634869414,0.006733385073494327
2017-04-17,29392,1284.8,64.48,82843.904,26634.913755686655,2757.0862443133447,0.007900000214576722,26696.061710820737,2695.938289179263,True,False,-0.0017427283989853194,0.00115744693772829,0.006739956951428699
2017-04-18,29518,1289.64,64.605,83317.1922,26787.079331907986,2730.9206680920142,0.008050000071525574,26848.90763760409,2669.0923623959097,True,False,0.005696754424375908,0.004277718286814271,0.006614370578749234
2017-04-19,29313,1279.66,64.665,82749.21390000002,26604.470204317848,2708.5297956821523,0.007850000262260437,26665.43868357993,2647.5613164200695,True,False,-0.006840402318943893,-0.0069691431292683076,0.006507616867224728
2017-04-20,29308,1281.85,64.62,82833.147,26631.45530245792,2676.544697542078,0.007699999809265137,26692.15653806581,2615.8434619341897,True,False,0.001013792854896785,-0.0001705873325984155,0.006430422037791924
2017-04-21,29432,1284.5,64.65,83042.925,26698.90044528751,2733.099554712491,0.007630000114440918,26759.601449890994,2672.3985501090065,True,False,0.0025293354166061434,0.0042220015047558564,0.006271805404012674
2017-04-24,29128,1275.3,64.49,82244.097,26442.07147105631,2685.9285289436884,0.007699999809265137,26502.341042962777,2625.6589570372234,True,False,-0.009666024712664607,-0.010382606929340938,0.006578834901678148
2017-04-25,28827,1263.76,64.33,81297.6808,26137.791824071246,2689.208175928754,0.008080000281333924,26198.186082510067,2628.8139174899334,True,False,-0.011574128371389427,-0.010387462909891806,0.006849854107095962
2017-04-26,28757,1269.05,64.13,81384.17649999999,26165.60081662835,2591.39918337165,0.008029999732971192,26225.95155153313,2531.0484484668705,True,False,0.0010633725184361169,-0.002431232095032803,0.006530605955426092
2017-04-27,28784,1264.6,64.115,81079.82899999998,26067.750896201385,2716.2491037986147,0.007850000262260437,26127.489395698594,2656.5106043014057,True,False,-0.0037466496665951587,0.0009384613399697395,0.006059859913851817
2017-04-28,28872,1268.15,64.29,81529.3635,26212.27948623145,2659.7205137685487,0.007799999713897705,26272.241227026254,2599.758772973746,True,False,0.005529031148660519,0.003052590132310145,0.006122546368757985
2017-05-01,28654,1256.8,64.255,80755.684,25963.535936470173,2690.4640635298274,0.007850000262260437,26023.035610403018,2630.964389596982,True,False,-0.009534893983736293,-0.007579217869306899,0.006366689707598227
2017-05-02,28571,1256.9,64.165,80648.9885,25929.232562251836,2641.7674377481635,0.008429999947547912,25989.892564429647,2581.107435570353,True,False,-0.0013220870732997777,-0.0029008320909583137,0.006363017833360228
2017-05-03,28571,1238.38,64.165,79460.65270000002,25547.17401578601,3023.8259842139887,0.008479999899864197,25607.045447290748,2963.9545527092523,True,False,-0.014844298096540436,0.0,0.006684541346082134
2017-05-04,28060,1227.75,64.215,78839.96625,25347.618837108363,2712.3811628916374,0.008550000190734864,25407.168776744016,2652.831223255984,True,False,-0.00784191034630259,-0.018047142705907328,0.006706924101180264
2017-05-05,28184,1227.74,64.315,78962.0981,25386.885109392835,2797.114890607165,0.008679999709129334,25446.79919333484,2737.2008066651615,True,False,0.0015479122518336037,0.00440936636462174,0.006714055651716016
2017-05-08,28119,1226.3,64.36,78924.66799999999,25374.851061777612,2744.148938222388,0.008700000047683716,25434.77855614487,2684.221443855131,True,False,-0.0004741385440438015,-0.002308936606478113,0.006714623678664788
2017-05-09,27981,1221.3,64.68,78993.68400000001,25397.0402044786,2583.9597955214012,0.008899999856948853,25457.438577293116,2523.5614227068836,True,False,0.0008740719937863385,-0.004919796019622324,0.006707266058837896
2017-05-10,28007,1219.15,64.615,78775.37725,25326.853006896334,2680.1469931036663,0.00875,25386.77147369251,2620.228526307488,True,False,-0.002767423316053543,0.000928770517575222,0.006714419950190875
2017-05-11,28022,1224.85,64.405,78886.46424999999,25362.56828009709,2659.43171990291,0.008600000143051147,25422.257815636232,2599.7421843637676,True,False,0.0014091807799026627,0.0005354370186284231,0.006727649795150494
2017-05-12,28019,1228.83,64.243,78943.72568999999,25380.978246821094,2638.021753178906,0.008550000190734864,25440.606558742817,2578.3934412571834,True,False,0.0007256082316591313,-0.00010706447075765006,0.006617466967388244
2017-05-15,28008,1230.71,64.065,78845.43615,25349.377449483174,2658.622550516826,0.008629999756813049,25409.09859275041,2598.9014072495884,True,False,-0.0012458340175812916,-0.0003926678259174569,0.006539097112757629
2017-05-16,28109,1236.8,64.045,79210.856,25466.862571736303,2642.137428263697,0.008899999856948853,25527.426993717752,2581.5730062822477,True,False,0.004623928552381134,0.0035996261046499834,0.006518166928119179
2017-05-17,28614,1260.74,64.13,80851.25619999999,25994.263089362932,2619.736910637068,0.00875,26055.76052014863,2558.2394798513706,True,False,0.020497763183257352,0.01780629878712778,0.007565758539742956
2017-05-18,28710,1247.05,64.88,80908.60399999999,26012.70082145096,2697.2991785490412,0.008930000066757203,26074.627631271116,2635.372368728884,True,False,0.0007090486148011512,0.0033493855888302414,0.007538570364314174
2017-05-19,28634,1255.55,64.565,81064.58575,26062.85008118057,2571.1499188194284,0.008880000114440918,26124.788915942216,2509.2110840577843,True,False,0.0019260199599612953,-0.0026506711948367945,0.007438828081498225
2017-05-22,28783,1260.46,64.51,81312.2746,26142.48383622422,2640.516163775781,0.008780000209808349,26204.396542764058,2578.603457235942,True,False,0.003050792355220075,0.005190112143472384,0.007427716919272012
